 Age,RACE,famsize,INCOME,REGION,categories,colors,prices.amountMax,prices.amountMin,prices.color,prices.isSale,gender
44,WHITE,6,LINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,38.24,Wine,FALSE,Male
43,WHITE,4,MINCOME,NORTHEAST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,38.24,Taupe,FALSE,Male
25,BLACK,5,MINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,35.99,Black,FALSE,Male
38,WHITE,2,MINCOME,MIDWEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,38.24,Black,FALSE,Male
25,WHITE,3,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,54.99,Pink,FALSE,Male
25,WHITE,5,LINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,33.74,Black,FALSE,Male
37,WHITE,3,HINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,33.74,Black Stripe,FALSE,Male
40,WHITE,3,MINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,38.24,Pewter,FALSE,Male
31,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,38.24,Black,FALSE,Male
39,WHITE,1,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,33.74,Olive,FALSE,Male
35,ASIAN,3,MINCOME,NORTHEAST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,33.74,Rust,FALSE,Male
25,WHITE,5,MINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,54.99,Taupe,FALSE,Male
31,WHITE,4,MINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,44.99,Pewter,FALSE,Male
40,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,44.99,Olive,FALSE,Male
27,WHITE,4,POOR,NORTHEAST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,44.99,Olive,FALSE,Male
46,WHITE,2,MINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,33.74,Black,FALSE,Male
31,WHITE,4,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,35.99,Rust,FALSE,Male
41,BLACK,4,LINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,44.99,Rust,FALSE,Male
28,WHITE,4,LINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,35.99,Rust,FALSE,Male
29,WHITE,2,POOR,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,44.99,Black,FALSE,Male
38,WHITE,3,MINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,35.99,Black,FALSE,Male
42,WHITE,4,HINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,35.99,Black,FALSE,Male
45,WHITE,6,NPOOR,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,54.99,Olive,FALSE,Male
27,NATIV,4,POOR,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,44.99,Pewter,FALSE,Male
38,WHITE,3,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,54.99,Black,FALSE,Male
30,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,35.99,Taupe,FALSE,Male
41,WHITE,2,MINCOME,MIDWEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,38.24,Black,FALSE,Male
34,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,35.99,Pewter,FALSE,Male
39,WHITE,4,MINCOME,NORTHEAST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,44.99,Rust,FALSE,Male
37,WHITE,6,LINCOME,MIDWEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,54.99,Taupe,FALSE,Male
42,WHITE,5,MINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,31.99,Red,FALSE,Male
43,WHITE,6,LINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,29.99,Black,FALSE,Male
43,WHITE,6,LINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,29.99,Black,FALSE,Male
26,BLACK,5,POOR,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,31.99,Blue,FALSE,Male
44,BLACK,3,POOR,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,29.99,Black,FALSE,Male
45,BLACK,3,POOR,MIDWEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,39.99,Taupe,FALSE,Male
38,WHITE,3,MINCOME,NORTHEAST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,33.99,Taupe,FALSE,Male
44,WHITE,2,LINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,39.99,Black,FALSE,Male
27,WHITE,2,MINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,31.99,Gray,FALSE,Male
27,WHITE,4,MINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,33.99,Blue,FALSE,Male
41,WHITE,5,LINCOME,MIDWEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,39.99,Blue,FALSE,Male
42,WHITE,2,NPOOR,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,33.99,Black,FALSE,Male
31,WHITE,2,LINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,29.99,Red,FALSE,Male
46,WHITE,11,LINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,33.99,Gray,FALSE,Male
45,WHITE,4,NPOOR,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,49.99,Red,FALSE,Male
36,ASIAN,4,MINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,39.99,Red,FALSE,Male
45,WHITE,3,MINCOME,NORTHEAST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,29.99,Red,FALSE,Male
38,WHITE,1,NPOOR,MIDWEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,39.99,Gray,FALSE,Male
38,WHITE,3,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,39.99,Taupe,FALSE,Male
27,WHITE,4,POOR,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,49.99,Gray,FALSE,Male
27,WHITE,3,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,29.99,Taupe,FALSE,Male
35,WHITE,4,HINCOME,MIDWEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,29.99,Taupe,FALSE,Male
26,WHITE,3,MINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,31.99,Taupe,FALSE,Male
39,WHITE,3,NPOOR,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,31.99,Olive,FALSE,Male
27,WHITE,7,LINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,49.99,Olive,FALSE,Male
36,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,49.99,Black,FALSE,Male
38,WHITE,6,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,29.99,Gray,FALSE,Male
25,WHITE,3,POOR,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,29.99,Olive,FALSE,Male
34,WHITE,2,HINCOME,NORTHEAST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,31.99,Olive,FALSE,Male
34,WHITE,3,MINCOME,MIDWEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,39.99,Black,FALSE,Male
29,WHITE,2,HINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,29.99,Black,FALSE,Male
39,BLACK,6,MINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,39.99,Gray,FALSE,Male
34,WHITE,3,HINCOME,NORTHEAST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,49.99,Gray,FALSE,Male
35,BLACK,2,NPOOR,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,33.99,Taupe,FALSE,Male
37,WHITE,6,POOR,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,49.99,Olive,FALSE,Male
40,WHITE,5,LINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,33.99,Taupe,FALSE,Male
28,BLACK,5,POOR,NORTHEAST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,49.99,Taupe,FALSE,Male
32,BLACK,5,POOR,NORTHEAST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,49.99,Olive,FALSE,Male
29,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,33.99,Taupe,FALSE,Male
35,WHITE,1,NPOOR,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,31.99,Black,FALSE,Male
34,WHITE,4,MINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,31.99,Taupe,FALSE,Male
33,WHITE,1,HINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,49.99,Black,FALSE,Male
44,WHITE,2,MINCOME,MIDWEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,39.99,Gray,FALSE,Male
37,BLACK,1,POOR,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,33.99,Gray,FALSE,Male
28,WHITE,1,POOR,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,29.99,Taupe,FALSE,Male
35,WHITE,1,MINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,49.99,Plum,FALSE,Male
29,OTHER,2,POOR,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,29.99,Taupe,FALSE,Male
29,OTHER,3,LINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,33.99,Plum,FALSE,Male
44,WHITE,4,HINCOME,NORTHEAST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,39.99,Gray,FALSE,Male
28,BLACK,3,LINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,39.99,Blue,FALSE,Male
41,BLACK,2,MINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,39.99,Plum,FALSE,Male
33,WHITE,2,HINCOME,MIDWEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,33.99,Blue,FALSE,Male
26,WHITE,1,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,31.99,Blue,FALSE,Male
41,WHITE,5,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,33.99,Black,FALSE,Male
33,WHITE,3,MINCOME,MIDWEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",49.99,33.99,Blue,FALSE,Male
39,BLACK,4,NPOOR,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,39.99,Black,FALSE,Male
40,BLACK,4,NPOOR,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,64.99,Tan,FALSE,Male
31,WHITE,2,HINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,42.49,Pink,FALSE,Male
31,WHITE,2,HINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,49.99,Black Red,FALSE,Male
34,BLACK,3,POOR,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,64.99,Black,FALSE,Male
33,WHITE,4,LINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,49.99,Tan,FALSE,Male
38,WHITE,1,MINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,49.99,Black,FALSE,Male
40,BLACK,1,POOR,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,42.49,Pink,FALSE,Male
45,WHITE,1,HINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,42.49,Tan,FALSE,Male
34,BLACK,9,POOR,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,42.49,Black,FALSE,Male
44,WHITE,1,MINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,49.99,Navy,FALSE,Male
28,WHITE,3,HINCOME,NORTHEAST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,42.49,Leopard,FALSE,Male
43,WHITE,4,MINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,42.49,Black,FALSE,Male
35,BLACK,2,HINCOME,NORTHEAST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,39.99,Navy,FALSE,Male
42,WHITE,4,HINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,37.49,Gray,FALSE,Male
40,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,49.99,Gray,FALSE,Male
36,WHITE,1,POOR,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,39.99,Navy,FALSE,Male
40,WHITE,2,LINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,37.49,Plum,FALSE,Male
36,ASIAN,5,LINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,42.49,Black,FALSE,Male
43,ASIAN,5,LINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,49.99,Gray,FALSE,Male
25,WHITE,7,LINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,42.49,Black,FALSE,Male
37,ASIAN,3,HINCOME,NORTHEAST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,49.99,Black,FALSE,Male
39,WHITE,1,POOR,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,37.49,Leopard,FALSE,Male
34,OTHER,3,MINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,42.49,Black,FALSE,Male
38,WHITE,2,HINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,64.99,Plum,FALSE,Male
40,BLACK,7,MINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,37.49,Black,FALSE,Male
30,WHITE,5,HINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,49.99,Black,FALSE,Male
36,WHITE,5,MINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,64.99,Navy,FALSE,Male
45,OTHER,2,MINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,64.99,Gray,FALSE,Male
30,ASIAN,4,HINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,49.99,Leopard,FALSE,Male
35,WHITE,5,HINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,39.99,Leopard,FALSE,Male
32,BLACK,3,LINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,64.99,Leopard,FALSE,Male
36,WHITE,4,LINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,49.99,Gray,FALSE,Male
40,WHITE,2,HINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,54.99,Black Dot,FALSE,Male
38,BLACK,4,POOR,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,35.99,Fuchsia,FALSE,Male
39,WHITE,4,LINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,54.99,Brown,FALSE,Male
36,BLACK,1,POOR,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,38.24,Pink,FALSE,Male
33,WHITE,4,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,44.99,Black,FALSE,Male
33,WHITE,3,MINCOME,MIDWEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,35.99,Brown,FALSE,Male
32,WHITE,4,NPOOR,NORTHEAST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,33.74,Black,FALSE,Male
45,WHITE,1,POOR,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,54.99,Black,FALSE,Male
27,WHITE,3,POOR,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,35.99,Black Dot,FALSE,Male
41,WHITE,2,NPOOR,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,54.99,Pink,FALSE,Male
39,WHITE,4,POOR,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,38.24,Black Dot,FALSE,Male
42,WHITE,9,POOR,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,44.99,Fuchsia,FALSE,Male
33,WHITE,4,HINCOME,MIDWEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,33.74,Brown,FALSE,Male
41,WHITE,3,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,38.24,Fuchsia,FALSE,Male
45,WHITE,2,HINCOME,MIDWEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,33.74,Black Dot,FALSE,Male
43,WHITE,4,HINCOME,MIDWEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,44.99,Gray,FALSE,Male
41,BLACK,3,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,38.24,Gray,FALSE,Male
39,BLACK,3,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,35.99,Taupe,FALSE,Male
28,WHITE,6,LINCOME,NORTHEAST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,35.99,Wine,FALSE,Male
27,ASIAN,5,MINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,33.74,Taupe,FALSE,Male
33,WHITE,1,HINCOME,SOUTH,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,54.99,Black,FALSE,Male
28,WHITE,4,HINCOME,MIDWEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,54.99,Black,FALSE,Male
28,WHITE,3,HINCOME,MIDWEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,38.24,Black,FALSE,Male
35,WHITE,3,HINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,35.99,Black,FALSE,Male
31,WHITE,2,LINCOME,MIDWEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,33.74,Black,FALSE,Male
40,WHITE,3,MINCOME,NORTHEAST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,35.99,Gray,FALSE,Male
32,WHITE,1,MINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,33.74,Taupe,FALSE,Male
43,WHITE,2,MINCOME,NORTHEAST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,54.99,Nude,FALSE,Male
25,WHITE,2,HINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,44.99,Taupe,FALSE,Male
25,WHITE,4,MINCOME,WEST,"Womens,Shoes,Flats,Journee Collection","Black,Grey,Beige",54.99,35.99,Black,FALSE,Male
36,WHITE,3,POOR,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",59.99,37.49,Gray,FALSE,Male
42,BLACK,3,HINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",59.99,39.99,Gray,FALSE,Male
27,WHITE,3,HINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",59.99,39.99,Royal Blue,FALSE,Male
30,WHITE,5,LINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",59.99,38.24,Taupe,FALSE,Male
43,WHITE,5,NPOOR,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",59.99,33.74,Taupe,FALSE,Male
41,BLACK,1,HINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",59.99,38.24,Red,FALSE,Male
43,WHITE,7,MINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",59.99,35.99,Taupe,FALSE,Male
30,WHITE,7,MINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",59.99,59.99,Taupe,FALSE,Male
28,WHITE,2,MINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",59.99,35.99,Taupe,FALSE,Male
36,WHITE,2,LINCOME,NORTHEAST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",59.99,39.99,Gray,FALSE,Male
40,WHITE,2,MINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",59.99,33.74,Black,FALSE,Male
29,BLACK,5,MINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",59.99,37.49,Royal Blue,FALSE,Male
46,WHITE,2,HINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",59.99,49.99,Gray,FALSE,Male
36,WHITE,1,MINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",59.99,33.74,Black,FALSE,Male
46,NATIV,2,MINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,39.99,Pink,FALSE,Male
39,BLACK,5,MINCOME,NORTHEAST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,64.99,Nude,FALSE,Male
43,WHITE,3,MINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,64.99,Pink,FALSE,Male
37,WHITE,4,MINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,42.49,Nude,FALSE,Male
44,WHITE,1,LINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,37.49,Black,FALSE,Male
35,BLACK,4,LINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,64.99,Black,FALSE,Male
41,WHITE,2,LINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,39.99,Gray,FALSE,Male
38,WHITE,2,POOR,NORTHEAST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,64.99,Black,FALSE,Male
42,BLACK,4,LINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,39.99,Nude,FALSE,Male
31,WHITE,5,MINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,37.49,Pink,FALSE,Male
39,WHITE,4,HINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,64.99,Pink,FALSE,Male
44,WHITE,5,LINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,42.49,Black,FALSE,Male
31,BLACK,4,LINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,39.99,Gray,FALSE,Male
40,WHITE,2,MINCOME,NORTHEAST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,49.99,Nude,FALSE,Male
43,WHITE,1,LINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,39.99,Pink,FALSE,Male
40,WHITE,4,POOR,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,39.99,Gray,FALSE,Male
38,WHITE,2,NPOOR,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,37.49,Gray,FALSE,Male
26,WHITE,5,LINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,42.49,Pink,FALSE,Male
29,WHITE,2,POOR,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,49.99,Pink,FALSE,Male
31,WHITE,3,POOR,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,64.99,Pink,FALSE,Male
30,WHITE,1,POOR,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,37.49,Gray,FALSE,Male
44,ASIAN,8,LINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,37.49,Taupe,FALSE,Male
41,WHITE,1,MINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,39.99,Taupe,FALSE,Male
43,BLACK,1,MINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,39.99,Nude,FALSE,Male
46,WHITE,1,MINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Black,Grey,Beige",64.99,64.99,Taupe,FALSE,Male
